MVMAE_L,Actor_L,Total_Loss,Batch_Reward_Mean
0.5325707197189331,-6.187345504760742,-5.921060085296631,-0.15969398617744446
0.5275957584381104,-6.2076520919799805,-5.943854331970215,-0.1591329574584961
0.5222910046577454,-6.239006996154785,-5.977861404418945,-0.1608160436153412
0.5304768085479736,-6.209449291229248,-5.944211006164551,-0.15969398617744446
0.5261138081550598,-6.1068315505981445,-5.843774795532227,-0.15857192873954773
0.5294792652130127,-6.140212059020996,-5.875472545623779,-0.16193810105323792
0.5233036279678345,-5.990480422973633,-5.728828430175781,-0.16025501489639282
0.5337241888046265,-5.861688613891602,-5.594826698303223,-0.1591329574584961
0.5222686529159546,-5.832181453704834,-5.571047306060791,-0.1608160436153412
0.5291132926940918,-5.928515911102295,-5.663959503173828,-0.16249911487102509
0.5291133522987366,-5.822236061096191,-5.557679176330566,-0.16137707233428955
0.5209149122238159,-5.760412216186523,-5.499954700469971,-0.16137707233428955
0.528300404548645,-5.761214256286621,-5.497064113616943,-0.15969398617744446
0.5371038317680359,-5.832918167114258,-5.564366340637207,-0.16249911487102509
0.5271828174591064,-5.850383281707764,-5.5867919921875,-0.15688887238502502
0.5227567553520203,-5.823751449584961,-5.562373161315918,-0.1608160436153412
0.5227200388908386,-5.906380653381348,-5.645020484924316,-0.1591329574584961
0.5188592076301575,-5.7752532958984375,-5.515823841094971,-0.15969398617744446
0.5188211798667908,-5.952676773071289,-5.69326639175415,-0.1591329574584961
0.5152630805969238,-5.886744022369385,-5.629112243652344,-0.15969398617744446
0.5163651704788208,-5.902194976806641,-5.644012451171875,-0.15688887238502502
0.5097639560699463,-5.97210693359375,-5.717225074768066,-0.16193810105323792
0.5229548811912537,-5.9117631912231445,-5.650285720825195,-0.15857194364070892
0.5109221935272217,-5.9400763511657715,-5.684615135192871,-0.1591329574584961
0.5194642543792725,-5.861563682556152,-5.601831436157227,-0.1591329723596573
0.5138116478919983,-5.924800872802734,-5.6678948402404785,-0.15969398617744446
0.5138454437255859,-5.798661231994629,-5.541738510131836,-0.1591329574584961
0.5312339663505554,-5.777483940124512,-5.511867046356201,-0.16193810105323792
0.513826847076416,-5.8420915603637695,-5.585178375244141,-0.16193810105323792
0.5124626755714417,-5.789425849914551,-5.533194541931152,-0.16193810105323792
0.5189787745475769,-5.752066612243652,-5.492577075958252,-0.16137705743312836
0.507152259349823,-5.800306797027588,-5.5467305183410645,-0.15801092982292175
0.5140244364738464,-5.798228740692139,-5.5412163734436035,-0.16137707233428955
0.5096768736839294,-5.838174819946289,-5.583336353302002,-0.16137707233428955
